1246-6-1,'Quarantine premises licence (England, Scotland and Wales)',true,true,true,false
9071-7-1,'Copyright Licensing Agency licence (All UK)',true,true,true,true
739-4-1,'Pleasure boat licence (England, Wales & Northern Ireland)',true,false,true,true
1188-6-1,'Leisure business craft licence (England, Scotland & Wales)',true,true,true,false
9072-7-1,'Registration to sell non-medicinal poisons (All UK)',true,true,true,true
1280-4-1,'Consent for discharges to waterways (Northern Ireland)',false,false,false,true
9073-7-1,'Shotgun and Firearm Certificates (All UK)',true,true,true,true
646-5-1,'Club premises certificate (all UK)',true,true,true,true
393-3-2,'Public entertainment licence (Scotland)',false,true,false,false
9074-7-1,'Live music licence (All UK)',true,true,true,true
9075-3-1,'Radioactive substances registration (Scotland)',false,true,false,false
9076-4-1,'Bookmaking office licence (Northern Ireland)',false,false,false,true
9077-3-1,'Authorisation to accumulate and dispose of radioactive waste (Scotland)',false,true,false,false
9078-6-1,'Notification of work with ionising radiation (England, Scotland & Wales)',true,true,true,false
1332-7-1,'Licence to keep or release certain non-native fish (England and Wales)',true,false,true,false
1251-4-1,'Residential care homes registration (Northern Ireland)',false,false,false,true
696-4-1,'Horse riding establishment licence (Northern Ireland)',false,false,false,true
1071-3-1,'Occasional licence (Scotland)',false,true,false,false
9079-3-1,'Extended hours application (Scotland)',false,true,false,false
9080-4-1,'Licence to sell intoxicating liquor (Northern Ireland)',false,false,false,true
9081-7-1,'Scaffolding and hoarding licence (all UK)',true,true,true,true
1295-3-1,'Street works licence (England, Scotland & Wales)',true,true,true,false
866-5-1,'Motor salvage operators registration (England & Wales)',true,false,true,false
1067-3-2,'Itinerant metal dealer's licence (Scotland)',false,true,false,false
1067-3-3,'Metal dealer's licence (Scotland)',false,true,false,false
9082-3-1,'Second-hand dealer's licence (Scotland)',false,true,false,false
388-4-1,'Sex establishment/sex cinema (Northern Ireland)',false,false,false,true
680-3-1,'Licence for skin piercing and tattooing (Scotland)',false,true,false,false
1330-3-1,'Solvent emissions - pollution prevention and control permit Part B (Scotland)',false,true,false,false
678-4-1,'Sunday trading (holiday resort exemption) (Northern Ireland)',false,false,false,true
742-5-1,'Pavement licence (England & Wales)',true,false,true,false
744-5-1,'Permission to run a business on a pavement (England & Wales)',true,false,true,false
395-3-1,'Theatre licence (Scotland)',false,true,false,false
1343-3-1,'Raised structure approval (Scotland)',false,true,false,false
9083-4-1,'Gas storage licence (Northern Ireland)',false,false,false,true
9084-6-1,'Tree felling licence (England, Scotland & Wales)',true,true,true,false
9085-7-1,'TV Licence (All UK)',true,true,true,true
1271-4-1,'Controlled waste carrier and broker registration (Northern Ireland)',false,false,false,true
1270-5-1,'Waste broker registration (England, Scotland & Wales)',true,true,true,false
1275-4-1,'Waste management licence (Northern Ireland)',false,false,false,true
9086-6-1,'Waste packaging reprocessor accreditation (England, Wales & Scotland)',true,true,true,false
1275-3-1,'Waste Management licence (Scotland)',false,true,false,false
1356-4-1,'Greenfield soil declaration (Northern Ireland)',false,false,false,true
1271-5-1,'Controlled waste carrier, broker and dealer registration (England & Wales)',true,false,true,false
682-3-1,'Secondhand motor vehicle dealers licence (Scotland)',false,true,false,false
1241-7-1,'Vehicle Registration Plate Supplier Registration (All UK)',true,true,true,true
